subH_file,sub_file,cat_file,catH_file,ts_file,DH,DG,subH_HOMO,subH_LUMO,subH_CP,subH_Hard,subH_Soft,subH_Ephil,subH_Q,subH_FukP,subH_FukM,subH_FukD,subH_BO,subH_BOH,subH_BOX,subH_BV3,subH_BV4,subH_BV5,sub_SOMO,sub_IE,sub_EA,sub_Eneg,sub_Soft,sub_Q,sub_Fuk0,sub_BO,sub_BV3,sub_BV4,sub_BV5,cat_SOMO,cat_IE,cat_EA,cat_Eneg,cat_Soft,cat_Q,cat_Fuk0,cat_BO,cat_BV3,cat_BV4,cat_BV5,catH_HOMO,catH_LUMO,catH_CP,catH_Hard,catH_Soft,catH_Ephil,catH_Q,catH_FukP,catH_FukM,catH_FukD,catH_BO,catH_BOH,catH_BOX,catH_BV3,catH_BV4,catH_BV5,DHdd,DGdd
PRE-B1a,POST-B1a-H3,PRE-O5,POST-O5,,-6.729117871,-8.702635151,-0.378837,0.070296,-0.1542705,0.2245665,4.453023937,0.05298962,-0.59569,0.03498,0.07283,-0.03785,0.9658,0.9434,1.033,0.404639079,0.225463193,0.13782875,-0.256637,0.302629402,-0.01853805,0.142045676,3.113640544,-0.26661,0.715255,0.995633333,0.366917461,0.209654894,0.1297519,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14
PRE-B1b,POST-B1b-H1,PRE-O5,POST-O5,,-14.60403477,-16.2688174,-0.387631,0.045231,-0.1712,0.216431,4.6204102,0.067710818,-0.50832,0.00628,0.12854,-0.12226,0.9626,0.8963,1.0289,0.508361889,0.285744212,0.150476175,-0.293806,0.337851771,0.047197379,0.192524575,3.440512263,-0.14154,0.521345,1.068366667,0.478797303,0.270987214,0.142501813,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,16.3
PRE-B1b,POST-B1b-H2,PRE-O5,POST-O5,,-8.857384006,-11.15469617,-0.387631,0.045231,-0.1712,0.216431,4.6204102,0.067710818,-0.37593,0.04931,0.1128,-0.06349,0.969825,0.9254,1.01425,0.525960965,0.273318695,0.150137176,-0.270734,0.313639986,0.00142852,0.157534253,3.202957319,-0.05601,0.62484,1.015866667,0.495064809,0.257964279,0.142060326,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,13.4
PRE-B1b,POST-B1b-H3,PRE-O5,POST-O5,,-6.36866451,-7.965676108,-0.387631,0.045231,-0.1712,0.216431,4.6204102,0.067710818,-0.60113,0.00867,0.09301,-0.08434,0.96345,0.9408,1.0314,0.405793728,0.22454379,0.132526962,-0.28367,0.332449686,0.004966966,0.168708326,3.053596232,-0.27018,0.72886,0.993833333,0.368556317,0.208475576,0.124215572,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,15
PRE-B1c,POST-B1c-H1,PRE-O5,POST-O5,,-16.64953743,-17.82109761,-0.301681,0.06273,-0.1194755,0.1822055,5.488308531,0.039171142,-0.20994,-0.07604,0.06223,-0.13827,0.972875,0.9287,1.01705,0.507598331,0.264566911,0.139385781,-0.196489,0.24039027,-0.058205639,0.091092315,3.349007705,-0.03534,0.49678,1.036166667,0.469550805,0.247257309,0.130019946,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,6
PRE-B1c,POST-B1c-H2,PRE-O5,POST-O5,,-9.806301315,-11.86453237,-0.301681,0.06273,-0.1194755,0.1822055,5.488308531,0.039171142,-0.40961,0.03558,0.1201,-0.08452,0.974375,0.9306,1.01815,0.529601833,0.272376016,0.139624263,-0.243075,0.286919708,-0.022395707,0.132262001,3.232945891,-0.0942,0.615445,1.022133333,0.499683403,0.25690522,0.131549383,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,10.6
PRE-B1c,POST-B1c-H3,PRE-O5,POST-O5,,-6.873662167,-8.447455916,-0.301681,0.06273,-0.1194755,0.1822055,5.488308531,0.039171142,-0.60143,0.00405,0.03193,-0.02788,0.964575,0.942633333,1.0304,0.404769443,0.223969648,0.133997272,-0.255416,0.299880918,-0.014189958,0.14284548,3.183994685,-0.27257,0.666065,0.996333333,0.367085072,0.207858761,0.125567626,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.3
PRE-B1d,POST-B1d-H1,PRE-O5,POST-O5,,-14.22148994,-14.88351243,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.27218,0.01444,0.00644,0.008,0.932725,0.91895,0.9465,0.547582688,0.308065918,0.16133203,-0.32153,0.358925538,0.075896259,0.217410898,3.533203362,0.13514,0.436675,1.0152,0.518614049,0.291411924,0.152533821,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,18.9
PRE-B1d,POST-B1d-H2,PRE-O5,POST-O5,,-10.18023546,-11.51306557,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.40661,-0.00113,-0.0005,-0.00063,0.9692,0.9211,1.0173,0.539695694,0.2964667,0.161678913,-0.28505,0.326474143,0.02843846,0.177456302,3.355302929,-0.05384,0.546725,1.029266667,0.511341627,0.282314878,0.153950916,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,13.6
PRE-B1d,POST-B1d-H3,PRE-O5,POST-O5,,-6.071823038,-7.818809399,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.59871,-0.00099,-0.00066,-0.00033,0.961675,0.940033333,1.0266,0.40480669,0.227775278,0.14226136,-0.291491,0.338255404,0.018764598,0.178510001,3.129980523,-0.25681,0.67668,0.991133333,0.368137291,0.212199739,0.134488033,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,15.3
PRE-B1e,POST-B1e-H1,PRE-O5,POST-O5,,-14.73444881,-16.23231392,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.5101,-0.05882,0.09489,-0.15371,0.968925,0.9204,1.01745,0.566280542,0.340373037,0.185495569,-0.213075,0.250342303,-0.016510016,0.116916143,3.74739108,-0.37324,0.457505,1.049133333,0.53690219,0.324568618,0.176338652,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,9.1
PRE-B1e,POST-B1e-H2,PRE-O5,POST-O5,,-11.09035261,-13.04190706,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.4058,-0.01556,0.10539,-0.12095,0.975425,0.9239,1.02695,0.532907479,0.286849823,0.170721516,-0.246184,0.28294177,-0.001905356,0.140518207,3.510655045,-0.07182,0.568845,1.036866667,0.502951803,0.272527311,0.163582826,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,12.3
PRE-B1e,POST-B1e-H3,PRE-O5,POST-O5,,-6.523681311,-8.429427569,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.59466,-0.00679,0.08996,-0.09675,0.9635,0.942366667,1.0269,0.404937053,0.225090776,0.140097285,-0.26636,0.309186957,-0.004131369,0.152527794,3.191642228,-0.26085,0.69769,0.992033333,0.368453889,0.209317392,0.132030289,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.4
PRE-B1f,POST-B1f-H1,PRE-O5,POST-O5,,-13.30699906,-14.73332808,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.05494,-0.08958,0.11317,-0.20275,0.955475,0.9307,0.98025,0.540570992,0.313310781,0.165949907,-0.221011,0.260455997,-0.039351435,0.110552281,3.335474352,0.12744,0.533725,0.997833333,0.5025514,0.296323164,0.156907303,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,9.2
PRE-B1f,POST-B1f-H2,PRE-O5,POST-O5,,-9.393588965,-11.56226169,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.40921,-0.02373,0.06936,-0.09309,0.97465,0.9254,1.0239,0.519182062,0.27042083,0.160803822,-0.242283,0.285279976,-0.024988888,0.130145544,3.223011124,-0.0894,0.62467,1.023066667,0.488127607,0.256078921,0.153416795,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,12.6
PRE-B1f,POST-B1f-H3,PRE-O5,POST-O5,,-6.817677028,-8.383313153,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.59984,-0.00866,0.12289,-0.13155,0.964725,0.942733333,1.0307,0.404722884,0.222588604,0.134352039,-0.261956,0.310550556,-0.017270383,0.146640086,3.05044578,-0.27451,0.7371,0.995566667,0.367662396,0.206314785,0.126011084,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.3
PRE-B1g,POST-B1g-H1,PRE-O5,POST-O5,,-10.83806807,-12.97850287,-0.341183,0.068645,-0.136269,0.204914,4.88009604,0.045309838,0.37489,-0.05467,0.0157,-0.07037,0.94535,0.9115,0.956633333,0.664351162,0.406228664,0.215830075,-0.229136,0.261717213,-0.03202175,0.114847731,3.404383231,0.57831,0.471155,0.9858,0.630074866,0.390901403,0.207544306,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,11.1
PRE-B1g,POST-B1g-H2,PRE-O5,POST-O5,,-8.762239766,-10.90267456,-0.341183,0.068645,-0.136269,0.204914,4.88009604,0.045309838,-0.43389,0.03292,0.07775,-0.04483,0.966875,0.9222,1.01155,0.579465882,0.346246353,0.210051323,-0.255962,0.295855842,-0.009514456,0.143170693,3.274712723,-0.09283,0.622775,1.014233333,0.551949866,0.331535907,0.202291791,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.7
PRE-B1g,POST-B1g-H3,PRE-O5,POST-O5,,-6.310553368,-7.965295837,-0.341183,0.068645,-0.136269,0.204914,4.88009604,0.045309838,-0.60269,-0.01309,0.09169,-0.10478,0.9636,0.941033333,1.0313,0.435619041,0.270323847,0.178770774,-0.259932,0.304479848,-0.015661306,0.144409271,3.123622151,-0.27051,0.714835,0.992933333,0.381108462,0.24016976,0.171754281,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.7
PRE-B1h,POST-B1h-H1,PRE-O5,POST-O5,,-13.46097231,-14.5804492,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.05765,-0.04854,0.05575,-0.10429,0.96025,0.93375,0.98675,0.48465435,0.252292688,0.132919176,-0.225641,0.272014083,-0.048064871,0.111974606,3.124229155,0.13079,0.541925,1.001333333,0.446448525,0.234835671,0.123711015,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,6.7
PRE-B1h,POST-B1h-H2,PRE-O5,POST-O5,,-9.676255625,-11.41445685,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.42087,0.04305,0.13109,-0.08804,0.9746,0.92845,1.02075,0.525011174,0.26012507,0.133141891,-0.253315,0.29887265,-0.011735256,0.143568697,3.219493067,-0.10416,0.605585,1.0243,0.496182211,0.244495221,0.125143878,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,11.5
PRE-B1h,POST-B1h-H3,PRE-O5,POST-O5,,-6.646798042,-8.415119725,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.60162,0.00237,0.06568,-0.06331,0.96415,0.942233333,1.0299,0.404788066,0.22343042,0.129720365,-0.265644,0.312804156,-0.010277041,0.151263558,3.095197149,-0.26974,0.708385,0.9948,0.367140942,0.207032462,0.121133045,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,11.3
PRE-B1j,POST-B1j-H1,PRE-O5,POST-O5,,-9.441417109,-10.95245991,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.33956,-0.02422,0.09337,-0.11759,0.969625,0.9244,1.01485,0.514209625,0.274307926,0.143873577,-0.2568,0.299721435,-0.007051389,0.146335023,3.259741156,-0.14279,0.540225,1.025466667,0.481302145,0.25708367,0.134968938,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.9
PRE-B1j,POST-B1j-H2,PRE-O5,POST-O5,,-11.93651022,-13.68600662,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.41775,0.01704,0.08834,-0.0713,0.973975,0.9237,1.02425,0.527320471,0.274044131,0.144330832,-0.268863,0.311118401,0.021687136,0.166402769,3.455051755,-0.05678,0.5239,1.050933333,0.499394741,0.259644032,0.137101479,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,13.4
PRE-B1j,POST-B1j-H3,PRE-O5,POST-O5,,-6.509449396,-8.197449868,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.60042,0.0129,0.12051,-0.10761,0.961375,0.9412,1.0219,0.404909118,0.224342064,0.133455268,-0.278159,0.324112588,0.006959224,0.165535906,3.153048694,-0.25924,0.68977,0.990233333,0.368556317,0.208021693,0.125037448,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.4
PRE-B1k,POST-B1k-H1,PRE-O5,POST-O5,,-6.571294847,-9.174204125,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.4797,-0.02333,0.0752,-0.09853,0.959,0.9177,1.0003,0.587753278,0.337451896,0.176600785,-0.302608,0.346758241,0.026439104,0.186598672,3.121886533,-0.12244,0.64506,1.0043,0.559129172,0.32274145,0.168784097,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,17.6
PRE-B1k,POST-B1k-H2,PRE-O5,POST-O5,,-9.496367486,-11.67319783,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.39905,0.02741,0.11181,-0.0844,0.972875,0.9233,1.02245,0.555590733,0.313978027,0.175873514,-0.264945,0.309290448,-0.00676517,0.151262639,3.164000078,-0.06848,0.63718,1.021466667,0.526622095,0.300124915,0.168039087,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,12.7
PRE-B1k,POST-B1k-H3,PRE-O5,POST-O5,,-5.99689778,-8.693933477,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.59574,0.00746,0.16526,-0.1578,0.964175,0.941833333,1.0312,0.405244338,0.231169698,0.149703573,-0.279832,0.327793998,-0.000459715,0.163667142,3.046424032,-0.26142,0.73544,0.992666667,0.367690331,0.215663987,0.142034704,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.5
PRE-B1l,POST-B1l-H1,PRE-O5,POST-O5,,-16.94410355,-18.38925786,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.50197,0.05052,-0.0463,0.09682,0.956925,0.90945,1.0044,0.574474821,0.348864906,0.18656184,-0.292306,0.331164747,0.049952459,0.190558603,3.556032374,-0.04981,0.48895,1.0624,0.545617923,0.333797561,0.178396298,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,13.6
PRE-B1l,POST-B1l-H2,PRE-O5,POST-O5,,-10.13026626,-11.78689125,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.39335,-0.0166,-0.00647,-0.01013,0.9745,0.92305,1.02595,0.543960444,0.298111539,0.176514065,-0.244614,0.286582468,-0.019571432,0.133505518,3.266331084,-0.07423,0.626715,1.0218,0.512598704,0.283866613,0.169292596,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,13.8
PRE-B1l,POST-B1l-H3,PRE-O5,POST-O5,,-6.908169541,-8.298103014,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.59569,-0.00738,-0.00434,-0.00304,0.96535,0.943033333,1.0323,0.404760131,0.227317516,0.144108117,-0.261582,0.308341963,-0.014712699,0.146814632,3.095451382,-0.27301,0.710155,0.996033333,0.367345799,0.211482062,0.136149522,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,15.3
PRE-B1m,POST-B1m-H1,PRE-O5,POST-O5,,-10.03033035,-12.03208556,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.3826,0.1059,0.05389,0.05201,0.96605,0.928,1.0041,0.666092446,0.450771212,0.245835436,-0.236589,0.269687489,-0.019149449,0.12526902,3.462161062,-0.04958,0.6467,1.006033333,0.638762664,0.437430172,0.237754643,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,11.3
PRE-B1m,POST-B1m-H2,PRE-O5,POST-O5,,-11.29602448,-13.35425554,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.39812,0.04958,0.04957,1.00E-05,0.976025,0.9264,1.02565,0.58820955,0.364390013,0.233333859,-0.236656,0.27439181,-0.02326954,0.125561135,3.359522491,-0.07178,0.618025,1.025733333,0.563189064,0.352755881,0.22651643,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,12.1
PRE-B1m,POST-B1m-H3,PRE-O5,POST-O5,,-6.727365865,-8.556555967,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.5915,0.02316,0.02459,-0.00143,0.965225,0.943433333,1.0306,0.40713461,0.240654677,0.173774479,-0.255268,0.296607193,-0.016875318,0.139865937,3.18997062,-0.26402,0.70364,0.9939,0.369692342,0.225552418,0.166434755,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.2
PRE-B1n,POST-B1n-H2,PRE-O5,POST-O5,,-10.99921627,-12.5849327,-0.275701,0.067788,-0.1039565,0.1717445,5.822602762,0.0314623,-0.40175,-0.01076,0.0591,-0.06986,0.9746,0.92615,1.02305,0.554873734,0.317888399,0.197163445,-0.241534,0.28137676,-0.021805792,0.129785484,3.298342841,-0.07632,0.61546,1.022433333,0.529778754,0.305808144,0.190148923,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,11.8
PRE-B1n,POST-B1n-H3,PRE-O5,POST-O5,,-7.010369498,-8.550277735,-0.275701,0.067788,-0.1039565,0.1717445,5.822602762,0.0314623,-0.59618,-0.00556,0.06309,-0.06865,0.964875,0.942933333,1.0307,0.406948376,0.231945565,0.154335246,-0.258632,0.30188165,-0.018143916,0.141868867,3.124750352,-0.26994,0.587355,0.995666667,0.369524732,0.21588123,0.146250512,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,14.7
PRE-B2a,POST-B2a-H1,PRE-O5,POST-O5,,-12.61428445,-14.77668208,-0.37867,0.06584,-0.156415,0.222255,4.499336348,0.055039599,-0.2128,0.04552,0.06755,-0.02203,0.99105,0.9126,1.0172,0.62727205,0.292920986,0.149961764,-0.223666,0.263801845,-0.033004568,0.115398638,3.369199438,0.1169,0.561275,1.0612,0.601068981,0.278893303,0.142720586,-0.173887,0.21408279,-0.076378183,0.068852303,3.442803313,-0.74806,0.37537,0.9513,0.295664482,0.178814164,0.091423323,-0.154503,0.216427,0.030962,0.185465,5.39185291,0.002584438,-0.92775,0.06679,0.16969,-0.1029,0.714,0.7838,0.6442,0.326113677,0.199176805,0.101942149,,9.5
